00-0027861,C.J. Spiller,NYJ,RB,2016,9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYJ,RB,2016,10,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,NYJ,RB,2016,12,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYJ,RB,2016,13,TRUE,0,0,0,0,0,0,0,2,1,7,6,0,0,2,5,0,0,0,0,0,SEA,RB,2016,4,FALSE,0,0,0,0,0,0,0,3,2,5,0,1,0,2,12,0,0,0,0,0,SEA,RB,2016,6,TRUE,0,0,0,0,0,0,0,6,3,38,22,0,0,1,-3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027873,Jermaine Gresham,ARI,TE,2016,1,TRUE,0,0,0,0,0,0,0,4,4,41,7,0,0,0,0,0,0,0,0,0,ARI,TE,2016,2,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ARI,TE,2016,3,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ARI,TE,2016,4,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ARI,TE,2016,5,FALSE,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,ARI,TE,2016,6,TRUE,0,0,0,0,0,0,0,2,1,14,2,0,0,0,0,0,0,0,0,0,ARI,TE,2016,7,TRUE,0,0,0,0,0,0,0,4,2,15,12,0,0,0,0,0,0,0,0,0,ARI,TE,2016,8,FALSE,0,0,0,0,0,0,0,5,3,32,11,0,0,0,0,0,0,0,0,0,ARI,TE,2016,10,TRUE,0,0,0,0,0,0,0,6,4,37,15,0,0,0,0,0,0,0,0,0,ARI,TE,2016,11,FALSE,0,0,0,0,0,0,0,2,2,33,18,1,0,0,0,0,0,0,1,0,ARI,TE,2016,12,FALSE,0,0,0,0,0,0,0,10,5,35,5,1,0,0,0,0,0,0,0,0,ARI,TE,2016,13,TRUE,0,0,0,0,0,0,0,6,5,52,25,0,0,0,0,0,0,0,0,0,ARI,TE,2016,14,FALSE,0,0,0,0,0,0,0,7,5,45,20,0,0,0,0,0,0,0,0,0,ARI,TE,2016,15,TRUE,0,0,0,0,0,0,0,5,3,42,8,0,0,0,0,0,0,0,0,0,ARI,TE,2016,16,FALSE,0,0,0,0,0,0,0,4,2,40,13,0,0,0,0,0,0,0,0,0,ARI,TE,2016,17,FALSE,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0027874,Demaryius Thomas,DEN,WR,2016,1,TRUE,0,0,0,0,0,0,0,6,4,48,20,0,0,0,0,0,0,0,0,0,DEN,WR,2016,2,TRUE,0,0,0,0,0,0,0,7,5,90,53,0,0,0,0,0,0,0,0,0,DEN,WR,2016,3,FALSE,0,0,0,0,0,0,0,7,6,100,36,1,0,0,0,0,0,0,1,1,DEN,WR,2016,4,FALSE,0,0,0,0,0,0,0,7,6,94,22,1,0,0,0,0,0,0,0,0,DEN,WR,2016,5,TRUE,0,0,0,0,0,0,0,7,5,49,24,1,0,0,0,0,0,0,0,0,DEN,WR,2016,6,FALSE,0,0,0,0,0,0,0,10,5,35,12,0,0,0,0,0,0,0,1,1,DEN,WR,2016,7,TRUE,0,0,0,0,0,0,0,10,6,40,17,1,0,0,0,0,0,0,0,0,DEN,WR,2016,8,TRUE,0,0,0,0,0,0,0,10,5,79,8,0,0,0,0,0,0,0,0,0,DEN,WR,2016,9,FALSE,0,0,0,0,0,0,0,10,5,56,3,0,0,0,0,0,0,0,0,0,DEN,WR,2016,10,FALSE,0,0,0,0,0,0,0,11,8,87,20,1,0,0,0,0,0,0,0,0,DEN,WR,2016,12,TRUE,0,0,0,0,0,0,0,8,5,60,14,0,0,0,0,0,0,0,0,0,DEN,WR,2016,13,FALSE,0,0,0,0,0,0,0,10,6,61,17,0,0,0,0,0,0,0,0,0,DEN,WR,2016,14,FALSE,0,0,0,0,0,0,0,16,10,126,22,0,0,0,0,0,0,0,0,0,DEN,WR,2016,15,TRUE,0,0,0,0,0,0,0,11,7,91,28,0,0,0,0,0,0,0,0,0,DEN,WR,2016,16,FALSE,0,0,0,0,0,0,0,8,3,20,3,0,0,0,0,0,0,0,0,0,DEN,WR,2016,17,TRUE,0,0,0,0,0,0,0,6,4,47,23,0,0,0,0,0,0,0,0,0
00-0027891,Golden Tate,DET,WR,2016,1,FALSE,0,0,0,0,0,0,0,7,7,41,32,0,0,1,2,0,0,0,0,0,DET,WR,2016,2,TRUE,0,0,0,0,0,0,0,9,2,13,6,0,0,0,0,0,0,0,0,0,DET,WR,2016,3,FALSE,0,0,0,0,0,0,0,6,4,40,22,0,0,1,-8,0,0,0,0,0,DET,WR,2016,4,FALSE,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,DET,WR,2016,5,TRUE,0,0,0,0,0,0,0,5,3,39,28,0,0,3,6,0,0,0,0,0,DET,WR,2016,6,TRUE,0,0,0,0,0,0,0,10,8,165,113,1,0,1,3,0,0,0,0,0,DET,WR,2016,7,TRUE,0,0,0,0,0,0,0,12,6,93,81,0,0,0,0,0,0,0,0,0,DET,WR,2016,8,FALSE,0,0,0,0,0,0,0,9,7,42,32,0,0,0,0,0,0,0,0,0,DET,WR,2016,9,FALSE,0,0,0,0,0,0,0,12,11,79,44,1,0,1,1,0,0,0,0,0,DET,WR,2016,11,TRUE,0,0,0,0,0,0,0,4,3,27,10,0,0,1,-6,0,0,0,1,1,DET,WR,2016,12,TRUE,0,0,0,0,0,0,0,7,5,77,42,0,0,0,0,0,0,0,0,0,DET,WR,2016,13,FALSE,0,0,0,0,0,0,0,10,8,145,85,1,0,0,0,0,0,0,0,0,DET,WR,2016,14,TRUE,0,0,0,0,0,0,0,11,6,58,18,0,0,1,-1,0,0,0,0,0,DET,WR,2016,15,FALSE,0,0,0,0,0,0,0,13,8,122,40,0,0,0,0,0,0,0,0,0,DET,WR,2016,16,FALSE,0,0,0,0,0,0,0,6,6,58,25,0,0,0,0,0,0,0,1,0,DET,WR,2016,17,TRUE,0,0,0,0,0,0,0,10,6,77,40,1,0,1,7,0,0,0,0,0
00-0027902,Dez Bryant,DAL,WR,2016,1,TRUE,0,0,0,0,0,0,0,5,1,8,-3,0,0,0,0,0,0,0,0,0,DAL,WR,2016,2,FALSE,0,0,0,0,0,0,0,12,7,102,14,0,0,0,0,0,0,0,0,0,DAL,WR,2016,3,TRUE,0,0,0,0,0,0,0,6,3,40,9,1,0,0,0,0,0,0,0,0,DAL,WR,2016,8,TRUE,0,0,0,0,0,0,0,14,4,113,17,1,0,0,0,0,0,0,0,0,DAL,WR,2016,9,FALSE,0,0,0,0,0,0,0,4,1,19,0,0,0,0,0,0,0,0,0,0,DAL,WR,2016,10,FALSE,0,0,0,0,0,2,0,9,6,116,15,1,0,0,0,0,0,0,0,0,DAL,WR,2016,11,TRUE,0,0,0,0,0,0,0,8,6,80,21,2,0,0,0,0,0,0,0,0,DAL,WR,2016,12,TRUE,0,0,0,0,0,0,0,7,5,72,11,0,0,0,0,0,0,0,0,0,DAL,WR,2016,13,FALSE,0,0,0,0,0,0,0,6,4,84,27,1,0,0,0,0,0,0,0,0,DAL,WR,2016,14,FALSE,0,0,0,0,0,0,0,9,1,10,3,0,0,0,0,0,0,0,1,1,DAL,WR,2016,15,TRUE,0,0,0,0,0,0,0,10,8,82,20,0,0,0,0,0,0,0,0,0,DAL,WR,2016,16,TRUE,1,1,10,0,1,0,0,5,4,70,6,2,0,0,0,0,0,0,0,0,DAL,WR,2016,17,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027939,Cam Newton,CAR,QB,2016,1,FALSE,33,18,194,1,1,0,0,0,0,0,0,0,0,11,54,0,1,0,0,0,CAR,QB,2016,2,TRUE,40,24,353,1,4,0,0,0,0,0,0,0,0,6,37,0,0,0,1,1,CAR,QB,2016,3,TRUE,35,21,262,3,0,0,0,0,0,0,0,0,0,7,26,0,1,0,0,0,CAR,QB,2016,4,FALSE,25,14,165,0,1,1,1,0,0,0,0,0,1,5,30,0,0,1,0,0,CAR,QB,2016,6,FALSE,47,27,322,1,2,1,1,0,0,0,0,0,1,2,1,0,1,1,0,0,CAR,QB,2016,8,TRUE,27,14,212,0,0,0,0,0,0,0,0,0,0,7,43,0,0,0,0,0,CAR,QB,2016,9,FALSE,32,20,225,0,1,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,CAR,QB,2016,10,TRUE,38,23,261,1,1,0,0,0,0,0,0,0,0,12,54,0,1,0,0,0,CAR,QB,2016,11,TRUE,33,14,192,0,1,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,CAR,QB,2016,12,FALSE,28,14,246,1,2,2,0,0,0,0,0,0,0,3,6,0,1,0,1,1,CAR,QB,2016,13,FALSE,32,14,182,0,1,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,CAR,QB,2016,14,TRUE,27,10,160,1,1,0,0,0,0,0,0,0,0,8,31,0,0,0,0,0,CAR,QB,2016,15,FALSE,37,21,300,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,CAR,QB,2016,16,TRUE,43,18,198,2,1,0,0,0,0,0,0,0,0,8,36,0,0,0,0,0,CAR,QB,2016,17,FALSE,32,18,237,3,1,1,0,0,0,0,0,0,0,3,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027942,A.J. Green,CIN,WR,2016,1,FALSE,0,0,0,0,0,0,0,13,12,180,69,1,0,0,0,0,0,0,0,0,CIN,WR,2016,2,FALSE,0,0,0,0,0,0,0,8,2,38,2,0,0,0,0,0,0,0,0,0,CIN,WR,2016,3,TRUE,0,0,0,0,0,0,0,11,8,77,22,0,0,0,0,0,0,0,0,0,CIN,WR,2016,4,TRUE,0,0,0,0,0,0,0,12,10,173,55,1,0,0,0,0,0,0,0,0,CIN,WR,2016,5,FALSE,0,0,0,0,0,0,0,8,4,50,11,0,0,0,0,0,0,0,0,0,CIN,WR,2016,6,FALSE,0,0,0,0,0,0,0,10,6,88,17,0,0,0,0,0,0,0,0,0,CIN,WR,2016,7,TRUE,0,0,0,0,0,0,0,8,8,169,41,1,0,0,0,0,0,0,0,0,CIN,WR,2016,8,TRUE,0,0,0,0,0,0,0,18,9,121,24,0,0,0,0,0,0,0,0,0,CIN,WR,2016,10,FALSE,0,0,0,0,0,0,0,11,7,68,17,1,0,0,0,0,0,0,0,0,CIN,WR,2016,11,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027944,Julio Jones,ATL,WR,2016,1,TRUE,0,0,0,0,0,0,0,8,4,66,37,1,0,0,0,0,0,0,0,0,ATL,WR,2016,2,FALSE,0,0,0,0,0,0,0,5,5,106,28,1,0,0,0,0,0,0,0,0,ATL,WR,2016,3,FALSE,0,0,0,0,0,0,0,7,1,16,0,0,0,0,0,0,0,0,0,0,ATL,WR,2016,4,TRUE,0,0,0,0,0,0,0,15,12,300,119,1,0,0,0,0,0,0,0,0,ATL,WR,2016,5,FALSE,0,0,0,0,0,0,0,6,2,29,19,0,0,0,0,0,0,0,0,0,ATL,WR,2016,6,FALSE,0,0,0,0,0,0,0,9,7,139,28,1,0,0,0,0,0,0,0,0,ATL,WR,2016,7,TRUE,0,0,0,0,0,0,0,15,9,174,21,0,0,0,0,0,0,0,0,0,ATL,WR,2016,8,TRUE,0,0,0,0,0,0,0,5,3,29,19,0,0,0,0,0,0,0,0,0,ATL,WR,2016,9,FALSE,0,0,0,0,0,1,0,11,8,111,29,1,0,0,0,0,0,0,0,0,ATL,WR,2016,10,FALSE,0,0,0,0,0,0,0,16,10,135,28,0,0,0,0,0,0,0,0,0,ATL,WR,2016,12,TRUE,0,0,0,0,0,0,0,7,4,35,7,0,0,0,0,0,0,0,0,0,ATL,WR,2016,13,TRUE,0,0,0,0,0,0,0,9,7,113,23,0,0,0,0,0,0,0,0,0,ATL,WR,2016,16,FALSE,0,0,0,0,0,0,0,7,4,60,4,0,0,0,0,0,0,0,0,0,ATL,WR,2016,17,TRUE,0,0,0,0,0,0,0,9,7,96,34,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027948,Blaine Gabbert,SF,QB,2016,1,TRUE,35,22,170,0,1,0,0,1,1,-16,-4,0,0,9,43,0,0,0,0,0,SF,QB,2016,2,FALSE,36,17,243,2,2,0,0,0,0,0,0,0,0,3,10,0,1,0,0,0,SF,QB,2016,3,FALSE,25,14,119,1,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,0,SF,QB,2016,4,TRUE,23,16,196,1,1,0,0,0,0,0,0,0,0,12,27,0,0,0,0,0,SF,QB,2016,5,TRUE,31,18,162,2,1,0,0,0,0,0,0,0,0,10,70,0,1,0,0,0,SF,QB,2016,13,FALSE,10,4,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027966,Mark Ingram,NO,RB,2016,1,TRUE,0,0,0,0,0,0,0,2,2,29,32,0,0,12,58,0,0,0,0,0,NO,RB,2016,2,FALSE,0,0,0,0,0,0,0,4,4,17,18,0,0,9,30,0,0,0,0,0,NO,RB,2016,3,TRUE,0,0,0,0,0,1,1,6,4,30,27,1,1,15,77,0,0,1,0,0,NO,RB,2016,4,FALSE,0,0,0,0,0,0,0,7,6,49,38,0,0,18,57,0,1,0,0,0,NO,RB,2016,6,TRUE,0,0,0,0,0,0,0,3,2,9,3,0,0,16,51,0,0,0,0,0,NO,RB,2016,7,FALSE,0,0,0,0,0,0,0,4,4,20,22,1,0,16,62,0,0,0,1,1,NO,RB,2016,8,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,1,NO,RB,2016,9,FALSE,0,0,0,0,0,0,0,2,2,13,11,1,0,15,158,0,1,0,0,0,NO,RB,2016,10,TRUE,0,0,0,0,0,0,0,2,2,13,4,0,0,11,50,0,0,0,0,0,NO,RB,2016,11,FALSE,0,0,0,0,0,0,0,4,3,47,53,0,0,7,28,0,0,0,0,0,NO,RB,2016,12,TRUE,0,0,0,0,0,0,0,2,1,21,27,1,0,14,146,0,1,0,0,0,NO,RB,2016,13,TRUE,0,0,0,0,0,0,0,5,5,16,29,0,0,7,37,0,0,0,0,0,NO,RB,2016,14,FALSE,0,0,0,0,0,0,0,2,1,9,0,0,0,7,14,0,0,0,0,0,NO,RB,2016,15,FALSE,0,0,0,0,0,0,0,4,2,14,21,0,0,17,78,0,0,0,0,0,NO,RB,2016,16,TRUE,0,0,0,0,0,1,1,3,2,3,9,0,1,18,90,0,2,1,0,0,NO,RB,2016,17,FALSE,0,0,0,0,0,1,0,8,6,29,30,0,0,20,103,0,1,0,0,0
00-0027973,Andy Dalton,CIN,QB,2016,1,FALSE,30,23,366,1,1,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,CIN,QB,2016,2,FALSE,54,31,366,0,1,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,CIN,QB,2016,3,TRUE,31,21,206,1,0,0,0,0,0,0,0,0,0,6,40,0,0,0,0,0,CIN,QB,2016,4,TRUE,31,22,296,0,1,0,0,0,0,0,0,0,0,6,-12,0,0,0,2,0,CIN,QB,2016,5,FALSE,41,29,269,0,2,0,0,0,0,0,0,0,0,6,34,0,0,0,0,0,CIN,QB,2016,6,FALSE,31,21,254,0,1,0,0,0,0,0,0,0,0,2,17,0,1,0,0,0,CIN,QB,2016,7,TRUE,28,19,308,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,QB,2016,8,TRUE,42,27,284,1,1,0,0,0,0,0,0,0,0,4,21,0,1,0,1,1,CIN,QB,2016,10,FALSE,29,16,204,1,1,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,CIN,QB,2016,11,TRUE,43,24,207,2,1,0,0,0,0,0,0,0,0,4,10,0,1,0,1,0,CIN,QB,2016,12,FALSE,48,26,283,0,1,0,0,0,0,0,0,0,0,3,14,0,0,0,4,2,CIN,QB,2016,13,TRUE,31,23,332,0,2,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,CIN,QB,2016,14,FALSE,28,20,180,0,2,0,0,0,0,0,0,0,0,2,17,0,0,0,1,0,CIN,QB,2016,15,TRUE,27,16,157,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,CIN,QB,2016,16,FALSE,41,28,268,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,QB,2016,17,TRUE,28,18,226,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
00-0027981,Kyle Rudolph,MIN,TE,2016,1,FALSE,0,0,0,0,0,0,0,8,4,65,28,0,0,0,0,0,0,0,0,0,MIN,TE,2016,2,TRUE,0,0,0,0,0,0,0,8,3,31,3,1,0,0,0,0,0,0,0,0,MIN,TE,2016,3,FALSE,0,0,0,0,0,0,0,10,7,70,17,1,0,0,0,0,0,0,0,0,MIN,TE,2016,4,TRUE,0,0,0,0,0,0,0,7,5,55,19,1,0,0,0,0,0,0,0,0,MIN,TE,2016,5,TRUE,0,0,0,0,0,0,0,4,2,15,8,0,0,0,0,0,0,0,0,0,MIN,TE,2016,7,FALSE,0,0,0,0,0,0,0,11,5,55,17,0,0,0,0,0,0,0,0,0,MIN,TE,2016,8,FALSE,0,0,0,0,0,0,0,6,5,31,17,0,0,0,0,0,0,0,0,0,MIN,TE,2016,9,TRUE,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,MIN,TE,2016,10,FALSE,0,0,0,0,0,0,0,9,5,69,61,1,0,0,0,0,0,0,0,0,MIN,TE,2016,11,TRUE,0,0,0,0,0,0,0,3,2,12,9,0,0,0,0,0,0,0,0,0,MIN,TE,2016,12,FALSE,0,0,0,0,0,0,0,10,9,64,24,0,0,0,0,0,0,0,0,0,MIN,TE,2016,13,TRUE,0,0,0,0,0,1,0,12,6,45,18,0,0,0,0,0,0,0,0,0,MIN,TE,2016,14,FALSE,0,0,0,0,0,0,0,8,4,60,35,1,0,0,0,0,0,0,0,0,MIN,TE,2016,15,TRUE,0,0,0,0,0,0,0,10,8,97,26,0,0,0,0,0,0,0,0,0,MIN,TE,2016,16,FALSE,0,0,0,0,0,0,0,9,6,53,18,0,0,0,0,0,0,0,0,0,MIN,TE,2016,17,TRUE,0,0,0,0,0,0,0,15,11,117,59,1,0,0,0,0,0,0,0,0
00-0027985,Lance Kendricks,LA,TE,2016,1,FALSE,0,0,0,0,0,0,0,3,2,15,3,0,0,0,0,0,0,0,0,0,LA,TE,2016,2,TRUE,0,0,0,0,0,0,0,6,4,61,25,0,0,0,0,0,0,0,0,0,LA,TE,2016,3,FALSE,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,LA,TE,2016,4,FALSE,0,0,0,0,0,0,0,7,5,52,45,0,0,0,0,0,0,0,0,0,LA,TE,2016,5,TRUE,0,0,0,0,0,0,0,3,2,24,23,0,0,0,0,0,0,0,0,0,LA,TE,2016,6,FALSE,0,0,0,0,0,0,0,8,5,34,10,1,0,0,0,0,0,0,0,0,LA,TE,2016,7,TRUE,0,0,0,0,0,0,0,9,7,55,27,0,0,0,0,0,0,0,0,0,LA,TE,2016,9,TRUE,0,0,0,0,0,0,0,12,7,90,53,0,0,0,0,0,0,0,0,0,LA,TE,2016,10,FALSE,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,LA,TE,2016,11,TRUE,0,0,0,0,0,0,0,7,4,38,25,0,0,0,0,0,0,0,1,1,LA,TE,2016,12,FALSE,0,0,0,0,0,0,0,7,4,51,10,1,0,0,0,0,0,0,0,0,LA,TE,2016,13,FALSE,0,0,0,0,0,0,0,5,2,13,6,0,0,0,0,0,0,0,0,0,LA,TE,2016,14,TRUE,0,0,0,0,0,0,0,3,1,13,11,0,0,0,0,0,0,0,0,0,LA,TE,2016,15,FALSE,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,LA,TE,2016,16,TRUE,0,0,0,0,0,0,0,4,3,36,26,0,0,0,0,0,0,0,0,0,LA,TE,2016,17,TRUE,0,0,0,0,0,0,0,3,2,12,11,0,0,0,0,0,0,0,0,0
00-0027994,Shane Vereen,NYG,RB,2016,1,FALSE,0,0,0,0,0,0,0,5,3,23,27,0,0,6,38,0,0,0,0,0,NYG,RB,2016,2,TRUE,0,0,0,0,0,0,0,3,3,24,26,0,0,14,42,0,0,0,1,1,NYG,RB,2016,3,TRUE,0,0,0,0,0,0,0,5,2,28,25,0,0,11,67,0,1,0,1,1,NYG,RB,2016,14,TRUE,0,0,0,0,0,0,0,2,1,10,7,0,0,0,0,0,0,0,0,0,NYG,RB,2016,15,TRUE,0,0,0,0,0,0,0,4,2,9,3,0,0,2,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027996,Torrey Smith,SF,WR,2016,1,TRUE,0,0,0,0,0,0,0,6,2,13,0,0,0,0,0,0,0,0,0,0,SF,WR,2016,2,FALSE,0,0,0,0,0,0,0,10,3,55,4,1,0,0,0,0,0,0,0,0,SF,WR,2016,3,FALSE,0,0,0,0,0,0,0,4,3,35,9,0,0,0,0,0,0,0,0,0,SF,WR,2016,4,TRUE,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,SF,WR,2016,5,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SF,WR,2016,6,FALSE,0,0,0,0,0,0,0,7,3,76,38,1,0,0,0,0,0,0,0,0,SF,WR,2016,7,TRUE,0,0,0,0,0,0,0,2,1,17,1,0,0,0,0,0,0,0,0,0,SF,WR,2016,9,TRUE,0,0,0,0,0,0,0,3,2,18,6,0,0,0,0,0,0,0,0,0,SF,WR,2016,10,FALSE,0,0,0,0,0,0,0,4,2,26,0,0,0,0,0,0,0,0,0,0,SF,WR,2016,12,FALSE,0,0,0,0,0,0,0,7,3,24,3,1,0,0,0,0,0,0,0,0,SF,WR,2016,13,FALSE,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SF,WR,2016,14,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028002,Randall Cobb,GB,WR,2016,1,FALSE,0,0,0,0,0,0,0,8,6,57,9,0,0,3,11,0,0,0,0,0,GB,WR,2016,2,FALSE,0,0,0,0,0,0,0,7,5,42,36,0,0,1,1,0,0,0,0,0,GB,WR,2016,3,TRUE,0,0,0,0,0,0,0,3,1,33,16,0,0,0,0,0,0,0,0,0,GB,WR,2016,5,TRUE,0,0,0,0,0,0,0,11,9,108,72,0,0,1,0,0,0,0,0,0,GB,WR,2016,6,TRUE,0,0,0,0,0,0,0,11,7,53,26,1,0,0,0,0,0,0,0,0,GB,WR,2016,7,TRUE,0,0,0,0,0,0,0,15,11,95,59,1,0,5,21,0,0,0,0,0,GB,WR,2016,9,TRUE,0,0,0,0,0,0,0,2,2,14,11,1,0,0,0,0,0,0,0,0,GB,WR,2016,10,FALSE,0,0,0,0,0,0,0,8,4,31,14,0,0,0,0,0,0,0,0,0,GB,WR,2016,11,FALSE,0,0,0,0,0,0,0,5,3,84,60,0,0,0,0,0,0,0,0,0,GB,WR,2016,12,FALSE,0,0,0,0,0,0,0,7,6,41,41,0,0,0,0,0,0,0,1,0,GB,WR,2016,13,TRUE,0,0,0,0,0,0,0,3,3,19,0,1,0,0,0,0,0,0,0,0,GB,WR,2016,14,TRUE,0,0,0,0,0,0,0,3,3,33,20,0,0,0,0,0,0,0,0,0,GB,WR,2016,15,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
